,keyword,degree
0,경찰,0.5129372304743651
1,사람,0.43962625778629616
2,국민,0.3754192620987063
3,인권,0.37326305701964546
4,나라,0.36296118830857693
5,사회,0.3445136559655007
6,범죄자,0.3394825107810254
7,법,0.33804504072831815
8,범죄,0.3279827503593675
9,처벌,0.2647340680402492
10,말,0.26233828461907044
11,살인,0.261379971250599
12,생각,0.26114039290848107
13,사형,0.25515093435553426
14,일,0.2295160517489219
15,칼부림,0.2261619549592717
16,칼,0.2232870148538572
17,지금,0.21250598945855295
18,장난,0.20843315764254913
19,진짜,0.20627695256348827
20,공권력,0.20364159080019167
21,문제,0.1957355055103019
22,사건,0.19405845711547676
23,세상,0.18711068519405846
24,판사,0.18687110685194058
25,그냥,0.182319118351701
26,정신,0.1789650215620508
27,대한민국,0.17585050311451844
28,범,0.1736942980354576
29,국가,0.17345471969333973
30,집행,0.171058936272161
31,피해자,0.16554863440344994
32,인간,0.16530905606133206
33,시민,0.16482989937709633
34,때문,0.16435074269286057
35,해,0.1588404408241495
36,등,0.15740297077144227
37,글,0.15261140392908482
38,이제,0.1509343555342597
39,정부,0.14638236703402013
40,저런,0.14326784858648778
41,하나,0.14063248682319118
42,우리나라,0.13416387158600862
43,명,0.13320555821753713
44,좌파,0.1310493531384763
45,제발,0.1291327264015333
46,흉기,0.12889314805941543
47,피해,0.12769525634882606
48,보호,0.12625778629611883
49,부모,0.12529947292764734
50,범인,0.12242453282223288
51,무슨,0.12146621945376139
52,책임,0.1205079060852899
53,상황,0.11763296597987542
54,위해,0.11499760421657883
55,바로,0.11475802587446095
56,미국,0.11212266411116435
57,우리,0.11188308576904649
58,흉악,0.11140392908481074
59,자기,0.11140392908481074
60,이유,0.110924772400575
61,대통령,0.11044561571633925
62,정도,0.10972688068998562
63,죄,0.10781025395304265
64,제대로,0.10733109726880691
65,교육,0.10733109726880691
66,예고,0.10709151892668903
67,현장,0.10517489218974604
68,잘못,0.10517489218974604
69,사고,0.10517489218974604
70,요즘,0.10397700047915669
71,가해자,0.10373742213703882
72,정말,0.10325826545280307
73,학생,0.10277910876856733
74,가족,0.10253953042644945
75,앞,0.1020603737422137
76,함,0.09966459032103499
77,살,0.09918543363679924
78,돈,0.09894585529468136
79,판결,0.09846669861044562
80,민주당,0.09726880689985626
81,테러,0.09726880689985626
82,얼마나,0.0960709151892669
83,학교,0.09583133684714902
84,제압,0.09559175850503115
85,한국,0.09415428845232392
86,처,0.09367513176808817
87,총,0.09319597508385243
88,사과,0.09295639674173455
89,정권,0.09271681839961668
90,정치,0.09271681839961668
91,위,0.0924772400574988
92,사형제,0.09223766171538093
93,누가,0.09223766171538093
94,계속,0.09199808337326307
95,모두,0.09151892668902732
96,치안,0.09127934834690944
97,현실,0.0908001916626737
98,세금,0.08960229995208434
99,짓,0.08840440824149497
100,임,0.0881648298993771
101,무조건,0.08792525155725922
102,대응,0.08744609487302349
103,이상,0.08744609487302349
104,대한,0.08720651653090561
105,보고,0.08576904647819837
106,본인,0.0855294681360805
107,정신병,0.0855294681360805
108,중,0.08528988979396263
109,교사,0.08457115476760901
110,경찰관,0.08433157642549113
111,부활,0.08241494968854816
112,각자,0.08145663632007667
113,소리,0.08145663632007667
114,신고,0.08121705797795879
115,자,0.07977958792525155
116,전,0.07906085289889794
117,아이,0.0785816962146622
118,행동,0.0776233828461907
119,사살,0.07642549113560135
120,이건,0.07546717776712986
121,줄,0.07522759942501198
122,미성년,0.07450886439865836
123,발생,0.07307139434595113
124,모방,0.07211308097747963
125,도생,0.07139434595112602
126,정당방위,0.07139434595112602
127,누구,0.07139434595112602
128,안전,0.07043603258265453
129,곳,0.06995687589841879
130,및,0.06851940584571155
131,일이,0.06780067081935794
132,강력,0.06756109247724006
133,죽,0.06684235745088644
134,가지,0.0663632007666507
135,타령,0.06588404408241495
136,구속,0.06588404408241495
137,다시,0.06588404408241495
138,모든,0.0654048873981792
139,어디,0.06516530905606134
140,마약,0.06516530905606134
141,남,0.06516530905606134
142,결과,0.0646861523718256
143,사용,0.06205079060852899
144,절대,0.06181121226641112
145,혼란,0.06157163392429325
146,엄벌,0.0610924772400575
147,답,0.06085289889793963
148,공개,0.060613320555821755
149,중학생,0.06013416387158601
150,개판,0.059894585529468136
151,기사,0.05893627216099665
152,교도소,0.05869669381887878
153,자신,0.05869669381887878
154,소송,0.058457115476760906
155,검찰,0.058457115476760906
156,다른,0.058457115476760906
157,공무원,0.05821753713464303
158,이번,0.05821753713464303
159,다수,0.056780067081935795
160,살인자,0.056780067081935795
161,후,0.056780067081935795
162,인생,0.05630091039770005
163,벌금,0.0558217537134643
164,시,0.05558217537134643
165,개정,0.05534259702922856
166,총기,0.05534259702922856
167,제도,0.054623862002874946
168,해도,0.05438428366075707
169,꼴,0.0541447053186392
170,목숨,0.0541447053186392
171,무고,0.05390512697652133
172,피,0.05390512697652133
173,인정,0.053665548634403454
174,형사,0.053665548634403454
175,체포,0.052946813608049835
176,대해,0.052946813608049835
177,수사,0.05270723526593196
178,탓,0.05246765692381409
179,번,0.05246765692381409
180,불안,0.05174892189746047
181,시대,0.05174892189746047
182,사복,0.051269765213224724
183,힘,0.051269765213224724
184,감옥,0.051269765213224724
185,난동,0.05103018687110685
186,과잉,0.05079060852898898
187,질,0.050551030186871106
188,관심,0.050551030186871106
189,뉴스,0.050551030186871106
190,자식,0.05007187350263537
191,공포,0.05007187350263537
192,싹,0.05007187350263537
193,국회의원,0.049832295160517494
194,치료,0.049832295160517494
195,개인,0.049832295160517494
196,진압,0.04959271681839962
197,낭비,0.04959271681839962
198,집,0.04935313847628175
199,한번,0.04935313847628175
200,징역,0.048873981792046
201,평생,0.048873981792046
202,날,0.04863440344992813
203,문재인,0.048394825107810256
204,자체,0.048394825107810256
205,검사,0.04815524676569238
206,사법부,0.04815524676569238
207,꼭,0.04815524676569238
208,이해,0.04791566842357451
209,남자,0.04767609008145664
210,전부,0.046717776712985146
211,하라,0.04647819837086727
212,부터,0.04647819837086727
213,시간,0.04647819837086727
214,쓰레기,0.0462386200287494
215,뒤,0.04575946334451366
216,단체,0.04551988500239579
217,민사,0.04551988500239579
218,몸,0.04504072831816004
219,생명,0.04504072831816004
220,패,0.04504072831816004
221,강화,0.04480114997604217
222,정상,0.04480114997604217
223,폭력,0.044561571633924296
224,불,0.04432199329180642
225,검거,0.04432199329180642
226,먼저,0.04408241494968855
227,도,0.04408241494968855
228,거리,0.04408241494968855
229,뿐,0.04384283660757068
230,밥,0.043603258265452804
231,그게,0.043603258265452804
232,얼굴,0.04336367992333493
233,위협,0.04336367992333493
234,해결,0.04312410158121706
235,방법,0.04312410158121706
236,선생,0.04264494489698131
237,감,0.04216578821274557
238,보상,0.041926209870627694
239,나이,0.041926209870627694
240,처리,0.041926209870627694
241,고글,0.04168663152850982
242,변호사,0.04168663152850982
