,keyword,degree
0,사람,0.4087481146304675
1,법,0.3388637506284565
2,경찰,0.3011563599798894
3,사회,0.2795374560080442
4,인권,0.2564102564102564
5,범죄,0.2559074912016088
6,범죄자,0.2352941176470588
7,말,0.2287581699346405
8,국민,0.22322775263951733
9,처벌,0.21669180492709902
10,생각,0.21669180492709902
11,나라,0.21618903971845146
12,살인,0.2001005530417295
13,장난,0.18501759678230265
14,사형,0.16892911010558068
15,그냥,0.16792357968828556
16,문제,0.167420814479638
17,피해자,0.15987933634992457
18,일,0.15786827551533433
19,칼,0.1543489190548014
20,사건,0.15384615384615383
21,칼부림,0.15334338863750627
22,정신,0.14529914529914528
23,정당방위,0.1412770236299648
24,해,0.1397687280040221
25,부모,0.13373554550025138
26,진짜,0.13373554550025138
27,인간,0.13222724987430867
28,때문,0.1256913021618904
29,글,0.12166918049270989
30,세상,0.11915535444947209
31,지금,0.11211664152840622
32,판사,0.11060834590246355
33,국가,0.0980392156862745
34,범,0.09753645047762693
35,등,0.09703368526897937
36,치료,0.09502262443438914
37,대한민국,0.09451985922574158
38,보호,0.09351432880844644
39,저런,0.09200603318250376
40,가해자,0.08898944193061839
41,집행,0.08848667672197083
42,상황,0.08848667672197083
43,아이,0.08647561588738059
44,우리나라,0.08245349421820009
45,우리,0.08195072900955253
46,무슨,0.07993966817496229
47,위해,0.07742584213172447
48,요즘,0.07742584213172447
49,임,0.07541478129713423
50,정도,0.07491201608848667
51,흉기,0.0744092508798391
52,사과,0.07390648567119154
53,돈,0.07390648567119154
54,가족,0.07390648567119154
55,책임,0.07340372046254398
56,짓,0.07290095525389642
57,무조건,0.07290095525389642
58,보고,0.07290095525389642
59,예고,0.07139265962795374
60,한동훈,0.07139265962795374
61,죄,0.07088989441930618
62,기사,0.07088989441930618
63,피해,0.07038712921065862
64,소리,0.06988436400201105
65,제발,0.06938159879336349
66,함,0.06938159879336349
67,하나,0.06837606837606837
68,본인,0.06787330316742081
69,자기,0.06787330316742081
70,살,0.06787330316742081
71,정부,0.06737053795877325
72,정신병,0.06686777275012569
73,학생,0.06686777275012569
74,이유,0.06686777275012569
75,명,0.06636500754147812
76,교육,0.06586224233283056
77,시민,0.06586224233283056
78,제대로,0.065359477124183
79,폭행,0.06435394670688788
80,얼마나,0.06435394670688788
81,구속,0.06334841628959276
82,정말,0.06334841628959276
83,계속,0.06184012066365007
84,좌파,0.060331825037707384
85,위,0.060331825037707384
86,학교,0.059829059829059825
87,잘못,0.0588235294117647
88,신고,0.0588235294117647
89,바로,0.0588235294117647
90,이건,0.05832076420311714
91,한국,0.05781799899446958
92,자,0.05630970336852689
93,경우,0.05630970336852689
94,인정,0.05530417295123177
95,세금,0.05530417295123177
96,민주당,0.05530417295123177
97,누가,0.05530417295123177
98,공개,0.05329311211664152
99,미국,0.05329311211664152
100,판결,0.05279034690799396
101,공권력,0.0522875816993464
102,이제,0.050779286073403714
103,발생,0.050779286073403714
104,나이,0.049773755656108594
105,행동,0.049773755656108594
106,전,0.049773755656108594
107,정신질환,0.04927099044746103
108,누구,0.04826546003016591
109,기자,0.04776269482151835
110,게임,0.04776269482151835
111,장관,0.04725992961287079
112,중국,0.04675716440422322
113,앞,0.04675716440422322
114,남,0.04625439919557566
115,이상,0.044746103569632975
116,흉악,0.044243338360985415
117,답,0.044243338360985415
118,강제,0.043740573152337855
119,너,0.043237807943690296
120,집,0.04273504273504273
121,먼저,0.04273504273504273
122,국회의원,0.04223227752639517
123,범인,0.04223227752639517
124,대한,0.04223227752639517
125,쌍방,0.04172951231774761
126,모두,0.04172951231774761
127,사복,0.04122674710910004
128,개정,0.0392156862745098
129,중학생,0.0392156862745098
130,얼굴,0.03871292106586224
131,탓,0.03871292106586224
132,입원,0.03821015585721468
133,현실,0.03770739064856712
134,죽,0.03720462543991955
135,판단,0.03720462543991955
136,살인자,0.03670186023127199
137,이번,0.03670186023127199
138,해도,0.03670186023127199
139,일이,0.03670186023127199
140,사고,0.03619909502262443
141,청소년,0.03619909502262443
142,자식,0.03569632981397687
143,줄,0.03569632981397687
144,도,0.03519356460532931
145,제압,0.034690799396681744
146,검사,0.034690799396681744
147,대통령,0.034690799396681744
148,엄벌,0.034188034188034185
149,뉴스,0.034188034188034185
150,적용,0.033685268979386625
151,마약,0.033685268979386625
152,어른,0.03318250377073906
153,이해,0.0326797385620915
154,그게,0.0326797385620915
155,결과,0.0326797385620915
156,자신,0.0326797385620915
157,처,0.03217697335344394
158,조현병,0.03217697335344394
159,촉법소년,0.03217697335344394
160,다수,0.03217697335344394
161,중,0.03217697335344394
162,테러,0.03217697335344394
163,보상,0.03167420814479638
164,촉법,0.03167420814479638
165,총,0.031171442936148815
166,남자,0.031171442936148815
167,모방,0.030668677727501252
168,제목,0.030668677727501252
169,공포,0.030165912518853692
170,곳,0.030165912518853692
171,다른,0.029663147310206132
172,여자,0.029663147310206132
173,정권,0.029663147310206132
174,평생,0.029663147310206132
175,폭력,0.029663147310206132
176,방송,0.02916038210155857
177,꼭,0.02916038210155857
178,대응,0.02916038210155857
179,관리,0.02916038210155857
180,관심,0.028657616892911006
181,절대,0.028657616892911006
182,자체,0.028657616892911006
183,거부,0.028154851684263446
184,변호사,0.028154851684263446
185,수사,0.028154851684263446
186,후,0.028154851684263446
187,격리,0.027652086475615886
188,고글,0.027652086475615886
189,감옥,0.027652086475615886
190,언론,0.027652086475615886
191,부활,0.027149321266968323
192,가지,0.027149321266968323
193,피의자,0.027149321266968323
194,국회,0.02664655605832076
195,성인,0.02664655605832076
196,방어,0.0261437908496732
197,댓글,0.0261437908496732
198,사실,0.02564102564102564
199,교도소,0.02564102564102564
200,반드시,0.02564102564102564
201,이면,0.02564102564102564
202,벌금,0.025138260432378077
203,환자,0.025138260432378077
204,아주,0.025138260432378077
205,대부분,0.025138260432378077
206,혼란,0.024635495223730514
207,필요,0.024635495223730514
208,수준,0.024635495223730514
209,타령,0.024132730015082954
210,국,0.024132730015082954
211,인생,0.024132730015082954
212,본보기,0.024132730015082954
213,감형,0.024132730015082954
214,시간,0.024132730015082954
215,위협,0.024132730015082954
216,사형제,0.023629964806435394
217,제도,0.023629964806435394
218,비,0.023629964806435394
219,마음,0.023629964806435394
220,전부,0.023629964806435394
221,조치,0.02312719959778783
222,도대체,0.02312719959778783
223,다시,0.022624434389140267
224,검찰,0.022121669180492708
225,징역,0.022121669180492708
226,생명,0.022121669180492708
227,일단,0.022121669180492708
228,한번,0.022121669180492708
229,질,0.021618903971845148
230,밥,0.021618903971845148
231,입장,0.021618903971845148
232,개인,0.021618903971845148
233,안전,0.021618903971845148
234,날,0.021618903971845148
235,어디,0.021618903971845148
236,살해,0.021618903971845148
237,정치,0.021116138763197585
238,오히려,0.021116138763197585
239,정상,0.021116138763197585
240,뿐,0.021116138763197585
241,번,0.021116138763197585
242,제,0.021116138763197585
243,미약,0.02061337355455002
244,심신,0.02061337355455002
245,리,0.02061337355455002
246,사법부,0.02061337355455002
247,사진,0.02061337355455002
248,뒤,0.02061337355455002
249,싹,0.02061337355455002
250,협박,0.02011060834590246
251,겁,0.02011060834590246
252,해결,0.02011060834590246
253,조사,0.02011060834590246
254,중국인,0.0196078431372549
255,폐지,0.0196078431372549
256,행위,0.0196078431372549
257,욕,0.0196078431372549
258,현장,0.01910507792860734
259,래야,0.01910507792860734
260,형사,0.01910507792860734
261,스스로,0.01910507792860734
262,패,0.01910507792860734
263,언제,0.01910507792860734
264,난동,0.018602312719959775
265,꼴,0.018602312719959775
266,북한,0.018602312719959775
267,미성년,0.018602312719959775
268,가장,0.018602312719959775
269,모든,0.018602312719959775
270,몸,0.018602312719959775
271,및,0.018602312719959775
272,문재인,0.018099547511312215
273,상식,0.018099547511312215
274,대해,0.018099547511312215
275,공공장소,0.017596782302664656
276,조선족,0.017596782302664656
277,가정,0.017596782302664656
278,과정,0.017596782302664656
279,교사,0.017596782302664656
280,실수,0.017596782302664656
281,머리,0.017596782302664656
282,외국인,0.017596782302664656
283,서로,0.017596782302664656
284,추방,0.017094017094017092
