,keyword,degree
0,사람,0.327319587628866
1,범죄,0.2929553264604811
2,인권,0.2310996563573883
3,사형,0.22852233676975944
4,국민,0.2001718213058419
5,영화,0.1958762886597938
6,범죄자,0.19329896907216496
7,사회,0.18213058419243985
8,생각,0.179553264604811
9,살인,0.1761168384879725
10,말,0.17525773195876287
11,법,0.15034364261168384
12,인간,0.13487972508591065
13,사건,0.13058419243986255
14,피해자,0.12714776632302405
15,나라,0.11855670103092783
16,처벌,0.11683848797250859
17,집행,0.11512027491408934
18,그냥,0.10481099656357389
19,경찰,0.10481099656357389
20,흉악,0.09965635738831614
21,치악산,0.09965635738831614
22,범,0.0979381443298969
23,등,0.09536082474226804
24,문제,0.09450171821305842
25,때문,0.0936426116838488
26,가석방,0.08505154639175258
27,칼,0.08075601374570447
28,지역,0.07646048109965635
29,사형제,0.07560137457044673
30,가족,0.07560137457044673
31,지금,0.07388316151202749
32,일,0.06786941580756013
33,시민,0.06701030927835051
34,대한민국,0.0661512027491409
35,가해자,0.06529209621993128
36,진짜,0.06443298969072164
37,정신,0.06357388316151202
38,하나,0.061855670103092786
39,저런,0.06013745704467354
40,해,0.06013745704467354
41,흉기,0.058419243986254296
42,세금,0.05756013745704467
43,피해,0.05756013745704467
44,글,0.05756013745704467
45,실제,0.054982817869415807
46,위,0.05412371134020619
47,명,0.05240549828178694
48,무기징역,0.04982817869415807
49,국가,0.04982817869415807
50,무슨,0.04982817869415807
51,기사,0.04896907216494845
52,이미지,0.04810996563573883
53,좌파,0.04725085910652921
54,이유,0.04725085910652921
55,민주당,0.04553264604810996
56,이름,0.044673539518900345
57,정말,0.044673539518900345
58,죄,0.042096219931271474
59,제목,0.041237113402061855
60,세상,0.041237113402061855
61,반대,0.041237113402061855
62,요즘,0.041237113402061855
63,함,0.041237113402061855
64,정신병,0.041237113402061855
65,보고,0.040378006872852236
66,정도,0.03951890034364261
67,돈,0.03865979381443299
68,이준석,0.03865979381443299
69,칼부림,0.03865979381443299
70,소리,0.03865979381443299
71,폐지,0.037800687285223365
72,한동훈,0.036941580756013746
73,일베,0.036941580756013746
74,바로,0.036941580756013746
75,치안,0.03608247422680412
76,우리,0.03608247422680412
77,효과,0.03608247422680412
78,부활,0.0352233676975945
79,원주시,0.0352233676975945
80,미국,0.0352233676975945
81,곡성,0.03436426116838488
82,대한,0.03436426116838488
83,판사,0.03436426116838488
84,사실,0.03350515463917526
85,현실,0.03264604810996564
86,살해,0.03264604810996564
87,장관,0.03178694158075601
88,자기,0.03178694158075601
89,치료,0.03178694158075601
90,지명,0.03006872852233677
91,위해,0.03006872852233677
92,제발,0.03006872852233677
93,우리나라,0.03006872852233677
94,자,0.03006872852233677
95,이제,0.03006872852233677
96,여자,0.029209621993127148
97,대통령,0.029209621993127148
98,공포,0.028350515463917526
99,수준,0.028350515463917526
100,다시,0.028350515463917526
101,책임,0.028350515463917526
102,살,0.028350515463917526
103,정부,0.027491408934707903
104,임,0.027491408934707903
105,누구,0.027491408934707903
106,구분,0.02663230240549828
107,살인자,0.02663230240549828
108,다른,0.02663230240549828
109,모두,0.02663230240549828
110,후,0.02663230240549828
111,존재,0.02663230240549828
112,머리,0.02663230240549828
113,국,0.02663230240549828
114,보호,0.02577319587628866
115,본인,0.02577319587628866
116,상황,0.02577319587628866
117,짓,0.02577319587628866
118,계속,0.02577319587628866
119,경우,0.02577319587628866
120,산,0.024914089347079036
121,남자,0.024914089347079036
122,판결,0.024914089347079036
123,뿐,0.024914089347079036
124,자유,0.024914089347079036
125,난동,0.024054982817869414
126,답,0.024054982817869414
127,이해,0.024054982817869414
128,문재인,0.024054982817869414
129,인력,0.024054982817869414
130,정권,0.024054982817869414
131,감형,0.024054982817869414
132,한국,0.024054982817869414
133,사형수,0.023195876288659795
134,허구,0.023195876288659795
135,가지,0.023195876288659795
136,앞,0.023195876288659795
137,원주,0.022336769759450172
138,내용,0.022336769759450172
139,살인마,0.022336769759450172
140,죽,0.02147766323024055
