,keyword,degree
0,사람,0.4687915006640106
1,사형,0.4037184594953519
2,범죄,0.2636122177954847
3,살인,0.25166002656042497
4,사회,0.249003984063745
5,인권,0.24767596281540502
6,범죄자,0.22244355909694555
7,법,0.21580345285524566
8,생각,0.2091633466135458
9,집행,0.19256308100929614
10,인간,0.19256308100929614
11,국민,0.1892430278884462
12,나라,0.17529880478087648
13,말,0.16666666666666666
14,피해자,0.15604249667994688
15,처벌,0.15139442231075695
16,사건,0.15073041168658696
17,그냥,0.14608233731739706
18,범,0.14342629482071712
19,칼,0.12749003984063745
20,조선,0.12084993359893757
21,문제,0.11620185922974767
22,판사,0.11420982735723771
23,사형제,0.11088977423638778
24,해,0.10358565737051792
25,진짜,0.10159362549800796
26,공개,0.10092961487383798
27,때문,0.09893758300132802
28,저런,0.09760956175298804
29,흉악,0.09561752988047809
30,일,0.09561752988047809
31,한국,0.09362549800796813
32,제발,0.0896414342629482
33,세금,0.08698539176626825
34,얼굴,0.08698539176626825
35,죽,0.08432934926958831
36,대한민국,0.08366533864541832
37,키,0.08300132802124834
38,부활,0.07901726427622842
39,살,0.07702523240371846
40,자기,0.07702523240371846
41,하나,0.0743691899070385
42,세상,0.07171314741035856
43,부모,0.0697211155378486
44,지금,0.0697211155378486
45,경찰,0.0697211155378486
46,우리,0.06839309428950863
47,죄,0.06640106241699867
48,가족,0.06573705179282868
49,남,0.06440903054448871
50,함,0.06440903054448871
51,정당방위,0.06308100929614874
52,가해자,0.062416998671978745
53,무슨,0.062416998671978745
54,우리나라,0.06175298804780876
55,등,0.060424966799468786
56,위해,0.0597609561752988
57,정말,0.059096945551128814
58,돈,0.059096945551128814
59,이유,0.05843293492695883
60,시민,0.05843293492695883
61,위,0.05843293492695883
62,감옥,0.057104913678618856
63,보호,0.05644090305444887
64,국가,0.05644090305444887
65,평생,0.054448871181938904
66,판결,0.05312084993359893
67,명,0.052456839309428946
68,살해,0.052456839309428946
69,미국,0.05046480743691899
70,밥,0.049136786188579015
71,피해,0.04847277556440903
72,남자,0.04780876494023904
73,본인,0.04780876494023904
74,정신,0.04714475431606906
75,여자,0.04581673306772908
76,얼마나,0.04581673306772908
77,이름,0.04515272244355909
78,흉기,0.04515272244355909
79,조선족,0.044488711819389105
80,열등감,0.044488711819389105
81,살인자,0.044488711819389105
82,자신,0.04316069057104913
83,앞,0.04316069057104913
84,교도소,0.04249667994687915
85,자,0.04249667994687915
86,답,0.04183266932270916
87,선고,0.04050464807436919
88,신상,0.039176626826029216
89,정도,0.039176626826029216
90,짓,0.03851261620185923
91,살인마,0.03851261620185923
92,이상,0.03851261620185923
93,바로,0.03784860557768924
94,감형,0.03784860557768924
95,폭행,0.03784860557768924
96,대한,0.03718459495351925
97,방법,0.036520584329349265
98,신림동,0.036520584329349265
99,임,0.036520584329349265
100,이제,0.036520584329349265
101,하자,0.03519256308100929
102,상공,0.034528552456839307
103,누가,0.034528552456839307
104,추모,0.03386454183266932
105,다른,0.033200531208499334
106,생명,0.033200531208499334
107,후,0.033200531208499334
108,조씨,0.03253652058432935
109,기사,0.03253652058432935
110,너,0.03187250996015936
111,일이,0.03187250996015936
112,무기징역,0.031208499335989372
113,무고,0.031208499335989372
114,다시,0.031208499335989372
115,사진,0.030544488711819386
116,아이,0.030544488711819386
117,요즘,0.030544488711819386
118,계속,0.030544488711819386
119,인생,0.030544488711819386
120,번,0.030544488711819386
121,사형선고,0.0298804780876494
122,제도,0.0298804780876494
123,보고,0.0298804780876494
124,중,0.0298804780876494
125,집,0.0298804780876494
126,고통,0.029216467463479414
127,가지,0.029216467463479414
128,쓰레기,0.029216467463479414
129,살기,0.029216467463479414
130,경우,0.029216467463479414
131,대통령,0.028552456839309428
132,절대,0.027888446215139442
133,힘,0.027888446215139442
134,자체,0.027888446215139442
135,모두,0.027888446215139442
136,악마,0.027224435590969452
137,곳,0.027224435590969452
138,반성,0.027224435590969452
